,G,Date,Site,Opp,W/L,score_Tm,score_Opp,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,blank,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,Team
483,23,2018-02-02,@,Buffalo,L,86.0,92.0,31.0,65.0,0.47700000000000004,4.0,16.0,0.25,20.0,27.0,0.741,9.0,31.0,8.0,5.0,1.0,7.0,21.0,,34.0,58.0,0.586,10.0,21.0,0.47600000000000003,14.0,22.0,0.636,7.0,29.0,21.0,2.0,3.0,13.0,18.0,Western Michigan
484,24,2018-02-06,,Miami (OH),W,68.0,64.0,24.0,55.0,0.436,9.0,21.0,0.429,11.0,16.0,0.688,6.0,26.0,13.0,6.0,4.0,10.0,9.0,,23.0,50.0,0.46,8.0,23.0,0.348,10.0,13.0,0.769,3.0,28.0,12.0,7.0,3.0,14.0,18.0,Western Michigan
485,25,2018-02-10,,Ohio,W,69.0,60.0,25.0,66.0,0.379,6.0,24.0,0.25,13.0,21.0,0.619,13.0,39.0,12.0,8.0,5.0,9.0,14.0,,23.0,53.0,0.434,9.0,22.0,0.409,5.0,9.0,0.556,4.0,33.0,14.0,6.0,2.0,20.0,17.0,Western Michigan
486,26,2018-02-13,@,Bowling Green State,L,81.0,83.0,31.0,60.0,0.517,8.0,16.0,0.5,11.0,14.0,0.7859999999999999,9.0,27.0,17.0,6.0,4.0,9.0,22.0,,28.0,54.0,0.519,5.0,13.0,0.385,22.0,27.0,0.815,11.0,31.0,12.0,5.0,6.0,10.0,14.0,Western Michigan
487,27,2018-02-17,@,Northern Illinois,L,67.0,75.0,21.0,50.0,0.42,6.0,20.0,0.3,19.0,24.0,0.792,8.0,27.0,11.0,4.0,2.0,14.0,17.0,,26.0,49.0,0.531,5.0,13.0,0.385,18.0,22.0,0.818,4.0,21.0,9.0,10.0,2.0,11.0,18.0,Western Michigan
488,28,2018-02-20,,Central Michigan,W (1 OT),83.0,81.0,30.0,74.0,0.405,9.0,33.0,0.273,14.0,16.0,0.875,12.0,41.0,17.0,6.0,6.0,7.0,19.0,,28.0,68.0,0.41200000000000003,8.0,30.0,0.267,17.0,20.0,0.85,6.0,33.0,14.0,6.0,6.0,9.0,17.0,Western Michigan
489,29,2018-02-23,@,Ball State,W,87.0,80.0,30.0,58.0,0.517,6.0,17.0,0.353,21.0,31.0,0.677,8.0,29.0,13.0,6.0,2.0,12.0,20.0,,30.0,56.0,0.536,7.0,17.0,0.41200000000000003,13.0,21.0,0.619,7.0,29.0,16.0,8.0,1.0,15.0,20.0,Western Michigan
490,30,2018-02-27,,Eastern Michigan,L,58.0,74.0,22.0,59.0,0.373,3.0,14.0,0.214,11.0,13.0,0.846,11.0,30.0,14.0,2.0,3.0,9.0,16.0,,26.0,52.0,0.5,10.0,27.0,0.37,12.0,15.0,0.8,5.0,29.0,16.0,6.0,6.0,6.0,12.0,Western Michigan
491,31,2018-03-03,@,Central Michigan,L,71.0,84.0,27.0,63.0,0.429,5.0,19.0,0.263,12.0,15.0,0.8,10.0,26.0,6.0,11.0,5.0,8.0,20.0,,25.0,51.0,0.49,12.0,26.0,0.462,22.0,23.0,0.9570000000000001,8.0,29.0,14.0,7.0,2.0,14.0,16.0,Western Michigan
492,32,2018-03-05,,Akron,L,78.0,79.0,26.0,54.0,0.48100000000000004,9.0,29.0,0.31,17.0,19.0,0.895,3.0,24.0,14.0,7.0,2.0,10.0,18.0,,28.0,52.0,0.5379999999999999,12.0,33.0,0.364,11.0,19.0,0.579,5.0,27.0,17.0,7.0,1.0,16.0,15.0,Western Michigan
493,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/western-michigan/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Michigan
494,1,2017-11-10,,UMKC,W,109.0,57.0,39.0,64.0,0.609,13.0,23.0,0.565,18.0,23.0,0.7829999999999999,6.0,48.0,26.0,4.0,11.0,14.0,15.0,,18.0,65.0,0.27699999999999997,9.0,26.0,0.34600000000000003,12.0,17.0,0.706,4.0,20.0,6.0,6.0,4.0,14.0,21.0,Wichita State NCAA
495,2,2017-11-13,,College of Charleston,W,81.0,63.0,28.0,58.0,0.483,7.0,21.0,0.33299999999999996,18.0,22.0,0.818,10.0,42.0,17.0,3.0,3.0,11.0,22.0,,19.0,51.0,0.373,5.0,20.0,0.25,20.0,29.0,0.69,3.0,22.0,4.0,5.0,4.0,10.0,16.0,Wichita State NCAA
496,3,2017-11-20,N,University of California,W,92.0,82.0,30.0,73.0,0.41100000000000003,6.0,25.0,0.24,26.0,35.0,0.743,21.0,43.0,13.0,11.0,5.0,12.0,19.0,,26.0,62.0,0.419,10.0,19.0,0.526,20.0,23.0,0.87,10.0,30.0,12.0,6.0,7.0,19.0,28.0,Wichita State NCAA
497,4,2017-11-21,N,Marquette,W,80.0,66.0,31.0,57.0,0.544,6.0,19.0,0.316,12.0,17.0,0.706,10.0,41.0,18.0,1.0,6.0,12.0,17.0,,23.0,61.0,0.377,9.0,33.0,0.273,11.0,15.0,0.733,5.0,22.0,9.0,5.0,1.0,9.0,19.0,Wichita State NCAA
498,5,2017-11-22,N,Notre Dame,L,66.0,67.0,27.0,59.0,0.45799999999999996,8.0,23.0,0.348,4.0,5.0,0.8,9.0,27.0,17.0,3.0,4.0,10.0,15.0,,25.0,51.0,0.49,4.0,12.0,0.33299999999999996,13.0,17.0,0.765,7.0,28.0,13.0,5.0,5.0,9.0,14.0,Wichita State NCAA
499,6,2017-11-28,,Savannah State,W,112.0,66.0,41.0,76.0,0.539,13.0,31.0,0.419,17.0,19.0,0.895,10.0,59.0,25.0,6.0,3.0,19.0,17.0,,22.0,80.0,0.275,13.0,55.0,0.23600000000000002,9.0,18.0,0.5,7.0,24.0,13.0,13.0,1.0,9.0,18.0,Wichita State NCAA
500,7,2017-12-02,@,Baylor,W,69.0,62.0,24.0,53.0,0.45299999999999996,10.0,16.0,0.625,11.0,17.0,0.647,9.0,35.0,15.0,3.0,3.0,12.0,16.0,,22.0,59.0,0.373,5.0,21.0,0.23800000000000002,13.0,17.0,0.765,11.0,32.0,8.0,6.0,4.0,11.0,17.0,Wichita State NCAA
501,8,2017-12-05,,South Dakota State,W,95.0,85.0,35.0,64.0,0.547,10.0,29.0,0.345,15.0,24.0,0.625,8.0,37.0,22.0,5.0,4.0,10.0,20.0,,29.0,58.0,0.5,14.0,29.0,0.483,13.0,20.0,0.65,5.0,25.0,17.0,3.0,3.0,12.0,25.0,Wichita State NCAA
502,9,2017-12-09,@,Oklahoma State,W,78.0,66.0,20.0,45.0,0.444,12.0,26.0,0.462,26.0,32.0,0.813,7.0,30.0,11.0,5.0,0.0,16.0,21.0,,21.0,52.0,0.40399999999999997,6.0,21.0,0.28600000000000003,18.0,21.0,0.857,5.0,22.0,11.0,6.0,3.0,14.0,28.0,Wichita State NCAA
503,10,2017-12-16,,Oklahoma,L,83.0,91.0,30.0,70.0,0.429,6.0,24.0,0.25,17.0,22.0,0.773,8.0,42.0,15.0,4.0,3.0,10.0,18.0,,29.0,72.0,0.40299999999999997,13.0,40.0,0.325,20.0,26.0,0.769,8.0,38.0,15.0,6.0,5.0,8.0,15.0,Wichita State NCAA
504,11,2017-12-19,,Arkansas State,W,89.0,80.0,34.0,64.0,0.531,11.0,23.0,0.478,10.0,16.0,0.625,12.0,32.0,22.0,4.0,2.0,7.0,17.0,,28.0,57.0,0.491,11.0,27.0,0.40700000000000003,13.0,15.0,0.867,8.0,28.0,11.0,5.0,3.0,12.0,18.0,Wichita State NCAA
505,12,2017-12-22,,Florida Gulf Coast,W,75.0,65.0,22.0,56.0,0.39299999999999996,9.0,24.0,0.375,22.0,26.0,0.846,9.0,41.0,15.0,4.0,11.0,15.0,14.0,,25.0,68.0,0.368,9.0,22.0,0.409,6.0,10.0,0.6,13.0,37.0,10.0,8.0,6.0,15.0,23.0,Wichita State NCAA
506,13,2017-12-30,@,UConn,W,72.0,62.0,28.0,67.0,0.418,12.0,25.0,0.48,4.0,12.0,0.33299999999999996,13.0,39.0,17.0,2.0,6.0,13.0,12.0,,24.0,62.0,0.387,3.0,16.0,0.188,11.0,13.0,0.846,5.0,26.0,9.0,12.0,6.0,11.0,20.0,Wichita State NCAA
507,14,2018-01-04,,Houston,W,81.0,63.0,26.0,58.0,0.44799999999999995,12.0,27.0,0.444,17.0,22.0,0.773,6.0,31.0,18.0,5.0,1.0,8.0,16.0,,23.0,56.0,0.41100000000000003,4.0,15.0,0.267,13.0,19.0,0.684,9.0,31.0,9.0,5.0,3.0,14.0,24.0,Wichita State NCAA
508,15,2018-01-07,,South Florida,W,95.0,57.0,37.0,59.0,0.627,12.0,20.0,0.6,9.0,17.0,0.529,8.0,32.0,28.0,8.0,8.0,12.0,17.0,,20.0,55.0,0.364,6.0,15.0,0.4,11.0,17.0,0.647,7.0,18.0,7.0,6.0,4.0,18.0,15.0,Wichita State NCAA
509,16,2018-01-11,@,East Carolina,W,95.0,60.0,38.0,64.0,0.594,9.0,22.0,0.409,10.0,12.0,0.833,8.0,37.0,32.0,8.0,4.0,11.0,16.0,,23.0,58.0,0.397,4.0,18.0,0.222,10.0,17.0,0.588,8.0,23.0,11.0,5.0,2.0,15.0,16.0,Wichita State NCAA
510,17,2018-01-13,@,Tulsa,W,72.0,69.0,25.0,61.0,0.41,10.0,29.0,0.345,12.0,15.0,0.8,11.0,36.0,12.0,5.0,6.0,11.0,15.0,,27.0,59.0,0.45799999999999996,12.0,26.0,0.462,3.0,5.0,0.6,3.0,27.0,13.0,2.0,1.0,9.0,16.0,Wichita State NCAA
511,18,2018-01-17,,SMU,L,78.0,83.0,30.0,56.0,0.536,11.0,30.0,0.36700000000000005,7.0,12.0,0.583,9.0,23.0,24.0,3.0,2.0,9.0,16.0,,30.0,47.0,0.638,11.0,22.0,0.5,12.0,16.0,0.75,2.0,18.0,10.0,8.0,0.0,6.0,15.0,Wichita State NCAA
512,19,2018-01-20,@,Houston,L,59.0,73.0,19.0,58.0,0.32799999999999996,4.0,20.0,0.2,17.0,25.0,0.68,14.0,42.0,11.0,4.0,3.0,18.0,20.0,,26.0,60.0,0.433,5.0,20.0,0.25,16.0,21.0,0.762,7.0,33.0,11.0,7.0,1.0,10.0,24.0,Wichita State NCAA
513,20,2018-01-25,,UCF,W,81.0,62.0,27.0,62.0,0.435,5.0,18.0,0.278,22.0,30.0,0.733,10.0,43.0,16.0,2.0,4.0,6.0,22.0,,22.0,61.0,0.361,7.0,25.0,0.28,11.0,21.0,0.524,10.0,33.0,9.0,3.0,3.0,9.0,20.0,Wichita State NCAA
514,21,2018-01-28,,Tulsa,W,90.0,71.0,33.0,70.0,0.47100000000000003,10.0,29.0,0.345,14.0,19.0,0.737,15.0,41.0,27.0,8.0,7.0,9.0,14.0,,23.0,60.0,0.38299999999999995,10.0,25.0,0.4,15.0,18.0,0.833,8.0,31.0,9.0,2.0,2.0,15.0,17.0,Wichita State NCAA
515,22,2018-02-01,@,Temple,L (1 OT),79.0,81.0,28.0,68.0,0.41200000000000003,8.0,26.0,0.308,15.0,20.0,0.75,12.0,45.0,17.0,4.0,0.0,16.0,19.0,,28.0,66.0,0.424,9.0,23.0,0.391,16.0,24.0,0.667,4.0,31.0,10.0,11.0,3.0,10.0,19.0,Wichita State NCAA
516,23,2018-02-06,@,Memphis,W,85.0,65.0,27.0,64.0,0.42200000000000004,11.0,31.0,0.355,20.0,26.0,0.769,12.0,37.0,18.0,9.0,3.0,8.0,28.0,,20.0,45.0,0.444,2.0,13.0,0.154,23.0,31.0,0.742,5.0,28.0,11.0,5.0,4.0,17.0,24.0,Wichita State NCAA
517,24,2018-02-10,,UConn,W,95.0,74.0,33.0,63.0,0.524,14.0,28.0,0.5,15.0,20.0,0.75,10.0,34.0,24.0,3.0,2.0,8.0,17.0,,24.0,51.0,0.47100000000000003,8.0,21.0,0.381,18.0,24.0,0.75,5.0,24.0,11.0,4.0,6.0,9.0,21.0,Wichita State NCAA
518,25,2018-02-15,,Temple,W,93.0,86.0,31.0,55.0,0.564,8.0,22.0,0.364,23.0,29.0,0.7929999999999999,8.0,31.0,19.0,4.0,5.0,7.0,12.0,,29.0,59.0,0.49200000000000005,16.0,29.0,0.552,12.0,14.0,0.857,3.0,22.0,13.0,4.0,2.0,7.0,22.0,Wichita State NCAA
519,26,2018-02-18,@,Cincinnati,W,76.0,72.0,27.0,51.0,0.529,8.0,18.0,0.444,14.0,20.0,0.7,7.0,22.0,16.0,3.0,2.0,15.0,21.0,,25.0,52.0,0.48100000000000004,7.0,23.0,0.304,15.0,21.0,0.7140000000000001,7.0,23.0,11.0,8.0,5.0,12.0,19.0,Wichita State NCAA
520,27,2018-02-21,,Tulane,W,93.0,86.0,31.0,63.0,0.49200000000000005,9.0,20.0,0.45,22.0,31.0,0.71,14.0,34.0,14.0,8.0,4.0,8.0,17.0,,31.0,62.0,0.5,11.0,19.0,0.579,13.0,16.0,0.813,10.0,31.0,16.0,4.0,2.0,13.0,26.0,Wichita State NCAA
521,28,2018-02-24,@,SMU,W,84.0,78.0,27.0,56.0,0.48200000000000004,11.0,24.0,0.45799999999999996,19.0,23.0,0.826,14.0,37.0,19.0,4.0,3.0,16.0,18.0,,23.0,51.0,0.451,15.0,31.0,0.484,17.0,22.0,0.773,8.0,21.0,15.0,7.0,1.0,11.0,20.0,Wichita State NCAA
522,29,2018-03-01,@,UCF,W (1 OT),75.0,71.0,31.0,66.0,0.47,6.0,21.0,0.28600000000000003,7.0,12.0,0.583,11.0,39.0,20.0,5.0,5.0,7.0,18.0,,23.0,56.0,0.41100000000000003,10.0,24.0,0.41700000000000004,15.0,23.0,0.652,3.0,29.0,13.0,3.0,4.0,8.0,15.0,Wichita State NCAA
523,30,2018-03-04,,Cincinnati,L,61.0,62.0,22.0,54.0,0.40700000000000003,6.0,23.0,0.261,11.0,15.0,0.733,5.0,30.0,16.0,2.0,4.0,9.0,10.0,,23.0,58.0,0.397,6.0,21.0,0.28600000000000003,10.0,15.0,0.667,10.0,34.0,7.0,5.0,7.0,3.0,13.0,Wichita State NCAA
524,31,2018-03-09,N,Temple,W,89.0,81.0,26.0,54.0,0.48100000000000004,9.0,23.0,0.391,28.0,37.0,0.757,10.0,31.0,15.0,7.0,0.0,12.0,18.0,,27.0,53.0,0.509,11.0,24.0,0.45799999999999996,16.0,21.0,0.762,2.0,20.0,13.0,7.0,0.0,11.0,29.0,Wichita State NCAA
525,32,2018-03-10,N,Houston,L,74.0,77.0,23.0,56.0,0.41100000000000003,6.0,18.0,0.33299999999999996,22.0,28.0,0.7859999999999999,10.0,36.0,14.0,3.0,2.0,12.0,25.0,,23.0,55.0,0.418,8.0,18.0,0.444,23.0,31.0,0.742,8.0,29.0,8.0,6.0,5.0,7.0,26.0,Wichita State NCAA
526,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/wichita-state/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wichita State NCAA
527,1,2017-11-10,@,High Point,L,66.0,100.0,20.0,53.0,0.377,5.0,22.0,0.22699999999999998,21.0,27.0,0.778,10.0,28.0,4.0,3.0,9.0,15.0,20.0,,37.0,61.0,0.607,8.0,15.0,0.5329999999999999,18.0,25.0,0.72,8.0,36.0,16.0,10.0,1.0,9.0,25.0,William & Mary
528,2,2017-11-15,,Hampton,W,83.0,76.0,24.0,48.0,0.5,7.0,20.0,0.35,28.0,34.0,0.8240000000000001,4.0,31.0,11.0,7.0,6.0,11.0,17.0,,27.0,66.0,0.409,8.0,22.0,0.364,14.0,23.0,0.609,11.0,32.0,8.0,5.0,2.0,10.0,24.0,William & Mary
529,3,2017-11-18,@,UCF,L,64.0,75.0,25.0,71.0,0.35200000000000004,9.0,28.0,0.321,5.0,7.0,0.7140000000000001,11.0,33.0,17.0,6.0,3.0,7.0,20.0,,26.0,56.0,0.46399999999999997,5.0,17.0,0.294,18.0,22.0,0.818,7.0,41.0,13.0,3.0,4.0,11.0,11.0,William & Mary
530,4,2017-11-21,,Shenandoah,W,103.0,54.0,37.0,68.0,0.544,20.0,32.0,0.625,9.0,13.0,0.6920000000000001,15.0,47.0,27.0,8.0,9.0,13.0,14.0,,21.0,71.0,0.29600000000000004,4.0,25.0,0.16,8.0,9.0,0.889,11.0,27.0,9.0,8.0,3.0,14.0,15.0,William & Mary
531,5,2017-11-25,,Old Dominion,W,79.0,77.0,28.0,48.0,0.583,15.0,25.0,0.6,8.0,10.0,0.8,3.0,20.0,18.0,8.0,2.0,14.0,13.0,,33.0,54.0,0.611,7.0,20.0,0.35,4.0,14.0,0.28600000000000003,9.0,25.0,22.0,7.0,2.0,13.0,13.0,William & Mary
532,6,2017-11-29,,Marshall,W,114.0,104.0,42.0,70.0,0.6,18.0,28.0,0.643,12.0,14.0,0.857,8.0,33.0,25.0,7.0,5.0,13.0,17.0,,37.0,71.0,0.521,12.0,27.0,0.444,18.0,19.0,0.9470000000000001,7.0,28.0,18.0,7.0,4.0,12.0,17.0,William & Mary
533,7,2017-12-02,@,Savannah State,W,108.0,85.0,38.0,60.0,0.633,16.0,32.0,0.5,16.0,19.0,0.8420000000000001,4.0,48.0,28.0,6.0,11.0,22.0,17.0,,30.0,82.0,0.366,16.0,46.0,0.348,9.0,21.0,0.429,10.0,24.0,18.0,15.0,1.0,8.0,17.0,William & Mary
534,8,2017-12-06,@,George Mason,W,77.0,70.0,27.0,56.0,0.48200000000000004,8.0,20.0,0.4,15.0,17.0,0.882,4.0,29.0,16.0,3.0,2.0,9.0,11.0,,29.0,58.0,0.5,6.0,22.0,0.273,6.0,9.0,0.667,3.0,29.0,10.0,5.0,5.0,7.0,16.0,William & Mary
535,9,2017-12-09,@,Ohio State,L,62.0,97.0,27.0,52.0,0.519,5.0,16.0,0.313,3.0,6.0,0.5,4.0,18.0,13.0,3.0,1.0,18.0,20.0,,35.0,54.0,0.648,11.0,21.0,0.524,16.0,23.0,0.696,9.0,29.0,19.0,7.0,3.0,11.0,12.0,William & Mary
536,10,2017-12-17,,Milligan,W,126.0,69.0,43.0,66.0,0.652,16.0,31.0,0.516,24.0,28.0,0.857,8.0,41.0,30.0,11.0,8.0,10.0,15.0,,26.0,66.0,0.39399999999999996,8.0,29.0,0.276,9.0,14.0,0.643,8.0,24.0,16.0,6.0,1.0,17.0,19.0,William & Mary
537,11,2017-12-22,@,Texas Christian,L,75.0,86.0,28.0,66.0,0.424,15.0,38.0,0.395,4.0,6.0,0.667,5.0,22.0,20.0,4.0,2.0,7.0,17.0,,34.0,55.0,0.618,4.0,15.0,0.267,14.0,22.0,0.636,6.0,38.0,20.0,3.0,3.0,10.0,7.0,William & Mary
538,12,2017-12-30,,Hofstra,W,90.0,87.0,31.0,58.0,0.534,8.0,15.0,0.5329999999999999,20.0,25.0,0.8,9.0,34.0,21.0,6.0,10.0,13.0,17.0,,32.0,68.0,0.47100000000000003,5.0,18.0,0.278,18.0,25.0,0.72,10.0,31.0,11.0,6.0,5.0,8.0,20.0,William & Mary
539,13,2018-01-02,@,James Madison,W,84.0,76.0,27.0,52.0,0.519,8.0,18.0,0.444,22.0,26.0,0.846,5.0,33.0,18.0,7.0,4.0,18.0,16.0,,26.0,61.0,0.426,8.0,23.0,0.348,16.0,21.0,0.762,6.0,24.0,17.0,9.0,6.0,12.0,20.0,William & Mary
540,14,2018-01-05,@,Delaware,W,90.0,65.0,34.0,57.0,0.596,11.0,23.0,0.478,11.0,12.0,0.917,5.0,31.0,16.0,7.0,2.0,12.0,19.0,,24.0,59.0,0.40700000000000003,2.0,12.0,0.16699999999999998,15.0,23.0,0.652,14.0,31.0,12.0,7.0,2.0,15.0,14.0,William & Mary
541,15,2018-01-07,@,Drexel,W,85.0,63.0,32.0,64.0,0.5,10.0,22.0,0.455,11.0,16.0,0.688,9.0,36.0,17.0,9.0,2.0,7.0,16.0,,25.0,60.0,0.41700000000000004,4.0,17.0,0.235,9.0,13.0,0.6920000000000001,5.0,26.0,10.0,5.0,4.0,11.0,13.0,William & Mary
542,16,2018-01-11,,James Madison,W (1 OT),89.0,82.0,24.0,63.0,0.381,8.0,26.0,0.308,33.0,36.0,0.917,10.0,43.0,13.0,7.0,5.0,11.0,19.0,,28.0,60.0,0.467,8.0,25.0,0.32,18.0,27.0,0.667,0.0,26.0,12.0,7.0,7.0,10.0,26.0,William & Mary
543,17,2018-01-13,,Towson,L,73.0,99.0,22.0,46.0,0.478,9.0,26.0,0.34600000000000003,20.0,24.0,0.833,2.0,17.0,15.0,3.0,2.0,11.0,15.0,,38.0,59.0,0.644,13.0,22.0,0.591,10.0,12.0,0.833,6.0,26.0,18.0,5.0,4.0,7.0,21.0,William & Mary
544,18,2018-01-18,,Northeastern,L,70.0,90.0,25.0,54.0,0.46299999999999997,5.0,17.0,0.294,15.0,18.0,0.833,4.0,20.0,11.0,7.0,3.0,13.0,14.0,,35.0,49.0,0.7140000000000001,12.0,19.0,0.632,8.0,13.0,0.615,1.0,27.0,25.0,8.0,4.0,11.0,16.0,William & Mary
545,19,2018-01-20,@,Elon,W,80.0,73.0,28.0,54.0,0.519,16.0,31.0,0.516,8.0,15.0,0.5329999999999999,2.0,30.0,15.0,4.0,1.0,13.0,19.0,,26.0,62.0,0.419,8.0,29.0,0.276,13.0,19.0,0.684,7.0,31.0,14.0,6.0,5.0,11.0,16.0,William & Mary
546,20,2018-01-25,@,Towson,L (1 OT),82.0,96.0,28.0,61.0,0.45899999999999996,16.0,37.0,0.43200000000000005,10.0,16.0,0.625,8.0,34.0,18.0,5.0,0.0,18.0,26.0,,37.0,64.0,0.578,6.0,16.0,0.375,16.0,27.0,0.593,7.0,33.0,14.0,10.0,2.0,8.0,17.0,William & Mary
547,21,2018-01-27,@,North Carolina-Wilmington,W,84.0,81.0,29.0,52.0,0.5579999999999999,10.0,25.0,0.4,16.0,22.0,0.727,3.0,26.0,15.0,7.0,1.0,12.0,17.0,,30.0,69.0,0.435,12.0,29.0,0.414,9.0,14.0,0.643,17.0,38.0,11.0,7.0,2.0,11.0,14.0,William & Mary
548,22,2018-02-01,,Elon,W,99.0,92.0,36.0,63.0,0.5710000000000001,13.0,25.0,0.52,14.0,21.0,0.667,6.0,31.0,25.0,4.0,5.0,8.0,16.0,,32.0,64.0,0.5,12.0,27.0,0.444,16.0,19.0,0.8420000000000001,6.0,31.0,17.0,3.0,4.0,10.0,20.0,William & Mary
549,23,2018-02-03,,Drexel,L,79.0,91.0,28.0,62.0,0.452,11.0,24.0,0.45799999999999996,12.0,12.0,1.0,6.0,23.0,18.0,5.0,4.0,11.0,20.0,,32.0,52.0,0.615,11.0,22.0,0.5,16.0,21.0,0.762,4.0,27.0,20.0,5.0,3.0,11.0,16.0,William & Mary
550,24,2018-02-08,@,College of Charleston,L,77.0,82.0,29.0,56.0,0.518,7.0,21.0,0.33299999999999996,12.0,13.0,0.9229999999999999,5.0,29.0,17.0,2.0,4.0,15.0,23.0,,26.0,55.0,0.473,8.0,24.0,0.33299999999999996,22.0,29.0,0.759,4.0,24.0,11.0,9.0,3.0,6.0,15.0,William & Mary
551,25,2018-02-10,,Delaware,W,83.0,66.0,28.0,56.0,0.5,11.0,27.0,0.40700000000000003,16.0,19.0,0.8420000000000001,6.0,26.0,20.0,10.0,9.0,9.0,17.0,,24.0,57.0,0.42100000000000004,6.0,15.0,0.4,12.0,19.0,0.632,13.0,33.0,8.0,4.0,0.0,15.0,14.0,William & Mary
552,26,2018-02-15,@,Hofstra,L,84.0,90.0,27.0,56.0,0.48200000000000004,9.0,24.0,0.375,21.0,27.0,0.778,5.0,29.0,12.0,5.0,0.0,12.0,20.0,,30.0,63.0,0.47600000000000003,10.0,29.0,0.345,20.0,30.0,0.667,9.0,35.0,17.0,6.0,1.0,8.0,17.0,William & Mary
553,27,2018-02-17,@,Northeastern,L,67.0,69.0,25.0,48.0,0.521,6.0,21.0,0.28600000000000003,11.0,13.0,0.846,5.0,24.0,15.0,6.0,1.0,14.0,12.0,,24.0,45.0,0.5329999999999999,8.0,23.0,0.348,13.0,16.0,0.813,2.0,21.0,18.0,4.0,1.0,12.0,14.0,William & Mary
554,28,2018-02-22,,North Carolina-Wilmington,W,96.0,83.0,30.0,56.0,0.536,13.0,31.0,0.419,23.0,26.0,0.885,7.0,28.0,23.0,7.0,3.0,11.0,17.0,,31.0,69.0,0.449,10.0,28.0,0.35700000000000004,11.0,15.0,0.733,15.0,36.0,19.0,5.0,3.0,13.0,19.0,William & Mary
555,29,2018-02-24,,College of Charleston,W (1 OT),114.0,104.0,35.0,59.0,0.593,11.0,21.0,0.524,33.0,38.0,0.868,5.0,32.0,19.0,3.0,5.0,8.0,20.0,,35.0,69.0,0.507,11.0,26.0,0.423,23.0,29.0,0.7929999999999999,10.0,30.0,15.0,5.0,2.0,9.0,29.0,William & Mary
556,30,2018-03-04,N,Towson,W,80.0,66.0,24.0,52.0,0.462,11.0,25.0,0.44,21.0,24.0,0.875,3.0,34.0,15.0,3.0,1.0,12.0,13.0,,27.0,66.0,0.409,6.0,25.0,0.24,6.0,9.0,0.667,7.0,32.0,15.0,5.0,4.0,11.0,18.0,William & Mary
557,31,2018-03-05,N,College of Charleston,L,73.0,83.0,29.0,55.0,0.527,10.0,26.0,0.385,5.0,7.0,0.7140000000000001,3.0,29.0,16.0,1.0,5.0,11.0,13.0,,31.0,62.0,0.5,11.0,29.0,0.379,10.0,14.0,0.7140000000000001,6.0,29.0,16.0,7.0,3.0,2.0,8.0,William & Mary
558,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/william-mary/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William & Mary
559,1,2017-11-10,,Southern Illinois,L,66.0,81.0,22.0,54.0,0.40700000000000003,4.0,16.0,0.25,18.0,27.0,0.667,5.0,24.0,10.0,9.0,1.0,15.0,15.0,,32.0,61.0,0.525,7.0,17.0,0.41200000000000003,10.0,13.0,0.769,10.0,39.0,13.0,11.0,3.0,16.0,25.0,Winthrop
560,2,2017-11-14,@,Colorado State,L,76.0,80.0,26.0,63.0,0.413,15.0,36.0,0.41700000000000004,9.0,14.0,0.643,6.0,27.0,16.0,8.0,2.0,9.0,21.0,,30.0,65.0,0.462,7.0,19.0,0.368,13.0,19.0,0.684,17.0,50.0,14.0,5.0,5.0,18.0,18.0,Winthrop
